===2023-07-30 06:27:16===
===Setting===
    dataset: domainnet
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 6
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[157,472,157,472,157,472,157,472,157,472,157,472,
client_nums=[2,2,2,2,2,2,]
len_dataset=[2103,2103,2103,2103,2103,2103,]
domain number = 6
============ Train epoch 0 ============
 Site-Clipart                       | Train Loss: 1.3137 | Train Acc: 0.7707
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.4286
 Best site-QuickDraw                 | Epoch:2 | Val Acc: 0.5270
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.4762
 Best site-Infograph                 | Epoch:2 | Val Acc: 0.5111
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_2/fedsam...
============ Train epoch 3 ============
 Site-Clipart                       | Train Loss: 0.5573 | Train Acc: 0.8662
 Site-Clipart                       | Train Loss: 0.5395 | Train Acc: 0.8877
 Site-Real                          | Train Loss: 0.2620 | Train Acc: 0.9363
 Site-Real                          | Train Loss: 0.2048 | Train Acc: 0.9809
 Site-Painting                      | Train Loss: 0.5009 | Train Acc: 0.8662
 Site-Painting                      | Train Loss: 0.4479 | Train Acc: 0.8835
 Site-Sketch                        | Train Loss: 0.6789 | Train Acc: 0.8025
 Site-Sketch                        | Train Loss: 0.5699 | Train Acc: 0.8305
 Site-QuickDraw                     | Train Loss: 1.4171 | Train Acc: 0.5414
 Site-QuickDraw                     | Train Loss: 1.4499 | Train Acc: 0.5699
 Site-Infograph                     | Train Loss: 1.5363 | Train Acc: 0.5223
 Site-Infograph                     | Train Loss: 1.3996 | Train Acc: 0.5508
Average Train Accuracy: 0.7699
 Site-Clipart                       | Val  Loss: 0.6303 | Val  Acc: 0.8667
 Site-Clipart                       | Val  Loss: 0.5871 | Val  Acc: 0.8762
 Site-Real                          | Val  Loss: 0.2390 | Val  Acc: 0.9810
 Site-Real                          | Val  Loss: 0.2338 | Val  Acc: 0.9810
 Site-Painting                      | Val  Loss: 0.3547 | Val  Acc: 0.9333
 Site-Painting                      | Val  Loss: 0.4854 | Val  Acc: 0.9079
 Site-Sketch                        | Val  Loss: 0.5146 | Val  Acc: 0.8476
 Site-Sketch                        | Val  Loss: 0.5735 | Val  Acc: 0.8444
 Site-QuickDraw                     | Val  Loss: 1.5104 | Val  Acc: 0.5238
 Site-QuickDraw                     | Val  Loss: 1.4446 | Val  Acc: 0.5746
 Site-Infograph                     | Val  Loss: 1.6216 | Val  Acc: 0.5048
 Site-Infograph                     | Val  Loss: 1.4696 | Val  Acc: 0.5524
Average Valid Accuracy: 0.7828
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8667
 Best site-Clipart                   | Epoch:3 | Val Acc: 0.8762
 Best site-Real                      | Epoch:3 | Val Acc: 0.9810
 Best site-Real                      | Epoch:3 | Val Acc: 0.9810
 Best site-Painting                  | Epoch:3 | Val Acc: 0.9333
 Best site-Painting                  | Epoch:3 | Val Acc: 0.9079
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.8476
 Best site-Sketch                    | Epoch:3 | Val Acc: 0.8444
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.5238
 Best site-QuickDraw                 | Epoch:3 | Val Acc: 0.5746
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.5048
 Best site-Infograph                 | Epoch:3 | Val Acc: 0.5524
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_2/fedsam...
============ Train epoch 4 ============
 Site-Clipart                       | Train Loss: 0.5094 | Train Acc: 0.8917
 Site-Clipart                       | Train Loss: 0.4896 | Train Acc: 0.8983
 Site-Real                          | Train Loss: 0.2547 | Train Acc: 0.9363
 Site-Real                          | Train Loss: 0.1820 | Train Acc: 0.9831
 Site-Painting                      | Train Loss: 0.3888 | Train Acc: 0.9108
 Site-Painting                      | Train Loss: 0.4303 | Train Acc: 0.9004
 Site-Sketch                        | Train Loss: 0.6553 | Train Acc: 0.8217
 Site-Sketch                        | Train Loss: 0.5250 | Train Acc: 0.8475
 Site-QuickDraw                     | Train Loss: 1.3825 | Train Acc: 0.5924
 Site-QuickDraw                     | Train Loss: 1.3513 | Train Acc: 0.5869
 Site-Infograph                     | Train Loss: 1.4986 | Train Acc: 0.5350
 Site-Infograph                     | Train Loss: 1.3646 | Train Acc: 0.5742
Average Train Accuracy: 0.7898
 Site-Clipart                       | Val  Loss: 0.5251 | Val  Acc: 0.9143
 Site-Clipart                       | Val  Loss: 0.5526 | Val  Acc: 0.8794
 Site-Real                          | Val  Loss: 0.1890 | Val  Acc: 0.9714
 Site-Real                          | Val  Loss: 0.2030 | Val  Acc: 0.9683
 Site-Painting                      | Val  Loss: 0.3421 | Val  Acc: 0.9333
 Site-Painting                      | Val  Loss: 0.4140 | Val  Acc: 0.9079
 Site-Sketch                        | Val  Loss: 0.5032 | Val  Acc: 0.8667
 Site-Sketch                        | Val  Loss: 0.4924 | Val  Acc: 0.8667
 Site-QuickDraw                     | Val  Loss: 1.4688 | Val  Acc: 0.5143
 Site-QuickDraw                     | Val  Loss: 1.3438 | Val  Acc: 0.5746
 Site-Infograph                     | Val  Loss: 1.5770 | Val  Acc: 0.4952
 Site-Infograph                     | Val  Loss: 1.4444 | Val  Acc: 0.5397
Average Valid Accuracy: 0.7860
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.9143
 Best site-Clipart                   | Epoch:4 | Val Acc: 0.8794
 Best site-Real                      | Epoch:4 | Val Acc: 0.9714
 Best site-Real                      | Epoch:4 | Val Acc: 0.9683
 Best site-Painting                  | Epoch:4 | Val Acc: 0.9333
 Best site-Painting                  | Epoch:4 | Val Acc: 0.9079
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.8667
 Best site-Sketch                    | Epoch:4 | Val Acc: 0.8667
 Best site-QuickDraw                 | Epoch:4 | Val Acc: 0.5143
 Best site-QuickDraw                 | Epoch:4 | Val Acc: 0.5746
 Best site-Infograph                 | Epoch:4 | Val Acc: 0.4952
 Best site-Infograph                 | Epoch:4 | Val Acc: 0.5397
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_2/fedsam...
============ Train epoch 5 ============
 Site-Clipart                       | Train Loss: 0.4488 | Train Acc: 0.8854
 Site-Clipart                       | Train Loss: 0.4131 | Train Acc: 0.9131
 Site-Real                          | Train Loss: 0.2299 | Train Acc: 0.9427
 Site-Real                          | Train Loss: 0.1475 | Train Acc: 0.9788
 Site-Painting                      | Train Loss: 0.3545 | Train Acc: 0.9108
 Site-Painting                      | Train Loss: 0.3718 | Train Acc: 0.9025
 Site-Sketch                        | Train Loss: 0.5417 | Train Acc: 0.8408
 Site-Sketch                        | Train Loss: 0.4494 | Train Acc: 0.8623
 Site-QuickDraw                     | Train Loss: 1.3222 | Train Acc: 0.6051
 Site-QuickDraw                     | Train Loss: 1.2944 | Train Acc: 0.6229
 Site-Infograph                     | Train Loss: 1.4321 | Train Acc: 0.5541
 Site-Infograph                     | Train Loss: 1.3250 | Train Acc: 0.5720
Average Train Accuracy: 0.7992
 Site-Clipart                       | Val  Loss: 0.4192 | Val  Acc: 0.9143
 Site-Clipart                       | Val  Loss: 0.4988 | Val  Acc: 0.8667
 Site-Real                          | Val  Loss: 0.1524 | Val  Acc: 0.9810
 Site-Real                          | Val  Loss: 0.1717 | Val  Acc: 0.9778
 Site-Painting                      | Val  Loss: 0.2410 | Val  Acc: 0.9524
 Site-Painting                      | Val  Loss: 0.3690 | Val  Acc: 0.9111
 Site-Sketch                        | Val  Loss: 0.4617 | Val  Acc: 0.8667
 Site-Sketch                        | Val  Loss: 0.4570 | Val  Acc: 0.8794
 Site-QuickDraw                     | Val  Loss: 1.3164 | Val  Acc: 0.5810
 Site-QuickDraw                     | Val  Loss: 1.2538 | Val  Acc: 0.6095
 Site-Infograph                     | Val  Loss: 1.4700 | Val  Acc: 0.4857
 Site-Infograph                     | Val  Loss: 1.4122 | Val  Acc: 0.5556
Average Valid Accuracy: 0.7984
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.9143
 Best site-Clipart                   | Epoch:5 | Val Acc: 0.8667
 Best site-Real                      | Epoch:5 | Val Acc: 0.9810
 Best site-Real                      | Epoch:5 | Val Acc: 0.9778
 Best site-Painting                  | Epoch:5 | Val Acc: 0.9524
 Best site-Painting                  | Epoch:5 | Val Acc: 0.9111
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.8667
 Best site-Sketch                    | Epoch:5 | Val Acc: 0.8794
 Best site-QuickDraw                 | Epoch:5 | Val Acc: 0.5810
 Best site-QuickDraw                 | Epoch:5 | Val Acc: 0.6095
 Best site-Infograph                 | Epoch:5 | Val Acc: 0.4857
 Best site-Infograph                 | Epoch:5 | Val Acc: 0.5556
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_2/fedsam...
============ Train epoch 6 ============
 Site-Clipart                       | Train Loss: 0.4440 | Train Acc: 0.8535
 Site-Clipart                       | Train Loss: 0.4099 | Train Acc: 0.9089
 Site-Real                          | Train Loss: 0.1767 | Train Acc: 0.9363
 Site-Real                          | Train Loss: 0.1345 | Train Acc: 0.9788
 Site-Painting                      | Train Loss: 0.3389 | Train Acc: 0.8790
 Site-Painting                      | Train Loss: 0.3463 | Train Acc: 0.9216
 Site-Sketch                        | Train Loss: 0.5468 | Train Acc: 0.8089
 Site-Sketch                        | Train Loss: 0.4491 | Train Acc: 0.8750
 Site-QuickDraw                     | Train Loss: 1.2161 | Train Acc: 0.6178
 Site-QuickDraw                     | Train Loss: 1.2336 | Train Acc: 0.6314
 Site-Infograph                     | Train Loss: 1.4321 | Train Acc: 0.5414
 Site-Infograph                     | Train Loss: 1.3155 | Train Acc: 0.5911
Average Train Accuracy: 0.7953
 Site-Clipart                       | Val  Loss: 0.4174 | Val  Acc: 0.8952
 Site-Clipart                       | Val  Loss: 0.4348 | Val  Acc: 0.9143
 Site-Real                          | Val  Loss: 0.1243 | Val  Acc: 0.9905
 Site-Real                          | Val  Loss: 0.1545 | Val  Acc: 0.9778
 Site-Painting                      | Val  Loss: 0.2595 | Val  Acc: 0.9333
 Site-Painting                      | Val  Loss: 0.3402 | Val  Acc: 0.9206
 Site-Sketch                        | Val  Loss: 0.3859 | Val  Acc: 0.8857
 Site-Sketch                        | Val  Loss: 0.4625 | Val  Acc: 0.8603
 Site-QuickDraw                     | Val  Loss: 1.2135 | Val  Acc: 0.6286
 Site-QuickDraw                     | Val  Loss: 1.2192 | Val  Acc: 0.6540
 Site-Infograph                     | Val  Loss: 1.5357 | Val  Acc: 0.4857
 Site-Infograph                     | Val  Loss: 1.3823 | Val  Acc: 0.5460
Average Valid Accuracy: 0.8077
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.8952
 Best site-Clipart                   | Epoch:6 | Val Acc: 0.9143
 Best site-Real                      | Epoch:6 | Val Acc: 0.9905
 Best site-Real                      | Epoch:6 | Val Acc: 0.9778
 Best site-Painting                  | Epoch:6 | Val Acc: 0.9333
 Best site-Painting                  | Epoch:6 | Val Acc: 0.9206
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.8857
 Best site-Sketch                    | Epoch:6 | Val Acc: 0.8603
 Best site-QuickDraw                 | Epoch:6 | Val Acc: 0.6286
 Best site-QuickDraw                 | Epoch:6 | Val Acc: 0.6540
 Best site-Infograph                 | Epoch:6 | Val Acc: 0.4857
 Best site-Infograph                 | Epoch:6 | Val Acc: 0.5460
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_2/fedsam...
============ Train epoch 7 ============
 Site-Clipart                       | Train Loss: 0.4154 | Train Acc: 0.8917
 Site-Clipart                       | Train Loss: 0.4015 | Train Acc: 0.9004
 Site-Real                          | Train Loss: 0.1892 | Train Acc: 0.9554
 Site-Real                          | Train Loss: 0.1105 | Train Acc: 0.9767
 Site-Painting                      | Train Loss: 0.3469 | Train Acc: 0.8854
 Site-Painting                      | Train Loss: 0.3061 | Train Acc: 0.9258
 Site-Sketch                        | Train Loss: 0.5858 | Train Acc: 0.8089
 Site-Sketch                        | Train Loss: 0.4357 | Train Acc: 0.8665
 Site-QuickDraw                     | Train Loss: 1.1800 | Train Acc: 0.6688
 Site-QuickDraw                     | Train Loss: 1.1169 | Train Acc: 0.6695
 Site-Infograph                     | Train Loss: 1.4500 | Train Acc: 0.5287
 Site-Infograph                     | Train Loss: 1.2713 | Train Acc: 0.5678
Average Train Accuracy: 0.8038
 Site-Clipart                       | Val  Loss: 0.4208 | Val  Acc: 0.8667
 Site-Clipart                       | Val  Loss: 0.4169 | Val  Acc: 0.9016
 Site-Real                          | Val  Loss: 0.1475 | Val  Acc: 0.9810
 Site-Real                          | Val  Loss: 0.1343 | Val  Acc: 0.9873
 Site-Painting                      | Val  Loss: 0.2761 | Val  Acc: 0.9333
 Site-Painting                      | Val  Loss: 0.3013 | Val  Acc: 0.9111
 Site-Sketch                        | Val  Loss: 0.3947 | Val  Acc: 0.8762
 Site-Sketch                        | Val  Loss: 0.4272 | Val  Acc: 0.8794
 Site-QuickDraw                     | Val  Loss: 1.1561 | Val  Acc: 0.6381
 Site-QuickDraw                     | Val  Loss: 1.1162 | Val  Acc: 0.6857
 Site-Infograph                     | Val  Loss: 1.4138 | Val  Acc: 0.5333
 Site-Infograph                     | Val  Loss: 1.3173 | Val  Acc: 0.5714
Average Valid Accuracy: 0.8138
 Best site-Clipart                   | Epoch:7 | Val Acc: 0.8667
 Best site-Clipart                   | Epoch:7 | Val Acc: 0.9016
 Best site-Real                      | Epoch:7 | Val Acc: 0.9810
 Best site-Real                      | Epoch:7 | Val Acc: 0.9873
 Best site-Painting                  | Epoch:7 | Val Acc: 0.9333
 Best site-Painting                  | Epoch:7 | Val Acc: 0.9111
 Best site-Sketch                    | Epoch:7 | Val Acc: 0.8762
 Best site-Sketch                    | Epoch:7 | Val Acc: 0.8794
 Best site-QuickDraw                 | Epoch:7 | Val Acc: 0.6381
 Best site-QuickDraw                 | Epoch:7 | Val Acc: 0.6857
 Best site-Infograph                 | Epoch:7 | Val Acc: 0.5333
 Best site-Infograph                 | Epoch:7 | Val Acc: 0.5714
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_2/fedsam...
============ Train epoch 8 ============
 Site-Clipart                       | Train Loss: 0.4737 | Train Acc: 0.8854
 Site-Clipart                       | Train Loss: 0.3610 | Train Acc: 0.9131
 Site-Real                          | Train Loss: 0.1756 | Train Acc: 0.9363
 Site-Real                          | Train Loss: 0.1111 | Train Acc: 0.9852
 Site-Painting                      | Train Loss: 0.3483 | Train Acc: 0.8981
 Site-Painting                      | Train Loss: 0.2979 | Train Acc: 0.9322
 Site-Sketch                        | Train Loss: 0.5097 | Train Acc: 0.8471
 Site-Sketch                        | Train Loss: 0.3880 | Train Acc: 0.8814
 Site-QuickDraw                     | Train Loss: 1.1540 | Train Acc: 0.6242
 Site-QuickDraw                     | Train Loss: 1.1155 | Train Acc: 0.6568
 Site-Infograph                     | Train Loss: 1.4405 | Train Acc: 0.5159
 Site-Infograph                     | Train Loss: 1.2459 | Train Acc: 0.5975
Average Train Accuracy: 0.8061
 Site-Clipart                       | Val  Loss: 0.3254 | Val  Acc: 0.9333
 Site-Clipart                       | Val  Loss: 0.3999 | Val  Acc: 0.9079
 Site-Real                          | Val  Loss: 0.1243 | Val  Acc: 0.9810
 Site-Real                          | Val  Loss: 0.1087 | Val  Acc: 0.9810
 Site-Painting                      | Val  Loss: 0.2401 | Val  Acc: 0.9524
 Site-Painting                      | Val  Loss: 0.3048 | Val  Acc: 0.9270
 Site-Sketch                        | Val  Loss: 0.3466 | Val  Acc: 0.9048
 Site-Sketch                        | Val  Loss: 0.4288 | Val  Acc: 0.8730
 Site-QuickDraw                     | Val  Loss: 1.1951 | Val  Acc: 0.6381
 Site-QuickDraw                     | Val  Loss: 1.1509 | Val  Acc: 0.6413
 Site-Infograph                     | Val  Loss: 1.3924 | Val  Acc: 0.5333
 Site-Infograph                     | Val  Loss: 1.3323 | Val  Acc: 0.5810
Average Valid Accuracy: 0.8212
 Best site-Clipart                   | Epoch:8 | Val Acc: 0.9333
 Best site-Clipart                   | Epoch:8 | Val Acc: 0.9079
 Best site-Real                      | Epoch:8 | Val Acc: 0.9810
 Best site-Real                      | Epoch:8 | Val Acc: 0.9810
 Best site-Painting                  | Epoch:8 | Val Acc: 0.9524
 Best site-Painting                  | Epoch:8 | Val Acc: 0.9270
 Best site-Sketch                    | Epoch:8 | Val Acc: 0.9048
 Best site-Sketch                    | Epoch:8 | Val Acc: 0.8730
 Best site-QuickDraw                 | Epoch:8 | Val Acc: 0.6381
 Best site-QuickDraw                 | Epoch:8 | Val Acc: 0.6413
 Best site-Infograph                 | Epoch:8 | Val Acc: 0.5333
 Best site-Infograph                 | Epoch:8 | Val Acc: 0.5810
 Saving the local and server checkpoint to ../checkpoint/fed_domainnet_even_1.0_2/fedsam...
============ Train epoch 9 ============
 Site-Clipart                       | Train Loss: 0.4306 | Train Acc: 0.8854
 Site-Clipart                       | Train Loss: 0.3359 | Train Acc: 0.9131
 Site-Real                          | Train Loss: 0.1619 | Train Acc: 0.9427
 Site-Real                          | Train Loss: 0.1008 | Train Acc: 0.9873
 Site-Painting                      | Train Loss: 0.3363 | Train Acc: 0.8854
 Site-Painting                      | Train Loss: 0.2855 | Train Acc: 0.9237
 Site-Sketch                        | Train Loss: 0.4718 | Train Acc: 0.8535
 Site-Sketch                        | Train Loss: 0.4116 | Train Acc: 0.8708
 Site-QuickDraw                     | Train Loss: 1.1518 | Train Acc: 0.6306
 Site-QuickDraw                     | Train Loss: 1.1029 | Train Acc: 0.6610
 Site-Infograph                     | Train Loss: 1.3817 | Train Acc: 0.5350
 Site-Infograph                     | Train Loss: 1.2765 | Train Acc: 0.5826
Average Train Accuracy: 0.8059
 Site-Clipart                       | Val  Loss: 0.3863 | Val  Acc: 0.9238
 Site-Clipart                       | Val  Loss: 0.3940 | Val  Acc: 0.8952
 Site-Real                          | Val  Loss: 0.1182 | Val  Acc: 0.9714
 Site-Real                          | Val  Loss: 0.1099 | Val  Acc: 0.9873
 Site-Painting                      | Val  Loss: 0.2113 | Val  Acc: 0.9429
 Site-Painting                      | Val  Loss: 0.2905 | Val  Acc: 0.9238
 Site-Sketch                        | Val  Loss: 0.3609 | Val  Acc: 0.9238
 Site-Sketch                        | Val  Loss: 0.3913 | Val  Acc: 0.8889
 Site-QuickDraw                     | Val  Loss: 1.1495 | Val  Acc: 0.6762
 Site-QuickDraw                     | Val  Loss: 1.0892 | Val  Acc: 0.6635
 Site-Infograph                     | Val  Loss: 1.5012 | Val  Acc: 0.5143
 Site-Infograph                     | Val  Loss: 1.3429 | Val  Acc: 0.5841
Average Valid Accuracy: 0.8246
 Best site-Clipart                   | Epoch:9 | Val Acc: 0.9238
 Best site-Clipart                   | Epoch:9 | Val Acc: 0.8952
 Best site-Real                      | Epoch:9 | Val Acc: 0.9714
 Best site-Real                      | Epoch:9 | Val Acc: 0.9873
 Best site-Painting                  | Epoch:9 | Val Acc: 0.9429
 Best site-Painting                  | Epoch:9 | Val Acc: 0.9238
 Best site-Sketch                    | Epoch:9 | Val Acc: 0.9238
 Best site-Sketch                    | Epoch:9 | Val Acc: 0.8889
 Best site-QuickDraw                 | Epoch:9 | Val Acc: 0.6762
 Best site-QuickDraw                 | Epoch:9 | Val Acc: 0.6635
