===2023-07-29 07:28:16===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,12,21,38,70,126,227,409,736,1325,40,72,129,233,420,756,151,273,491,181,327,282,
client_nums=[10,6,3,2,1,]
len_dataset=[3719,2066,1147,637,353,]
domain number = 5
============ Train epoch 0 ============
denominator: 59876.89453125
 Site-MNIST                         | Train Loss: 2.2395 | Train Acc: 0.1667
 Site-USPS                          | Val  Loss: 2.2277 | Val  Acc: 0.3048
 Site-USPS                          | Val  Loss: 2.2170 | Val  Acc: 0.3016
 Site-SynthDigits                   | Val  Loss: 2.3024 | Val  Acc: 0.1081
 Site-SynthDigits                   | Val  Loss: 2.2935 | Val  Acc: 0.1471
 Site-SynthDigits                   | Val  Loss: 2.2847 | Val  Acc: 0.1475
 Site-MNIST_M                       | Val  Loss: 2.2788 | Val  Acc: 0.1111
 Site-MNIST_M                       | Val  Loss: 2.2844 | Val  Acc: 0.0988
 Site-SVHN                          | Val  Loss: 2.2851 | Val  Acc: 0.1571
Average Valid Accuracy: 0.2664
 Best site-MNIST                     | Epoch:0 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.6667
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.4000
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.2222
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.2941
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.1935
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.2143
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.2451
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.1967
 Best site-MNIST                     | Epoch:0 | Val Acc: 0.2175
 Best site-USPS                      | Epoch:0 | Val Acc: 0.2000
 Best site-USPS                      | Epoch:0 | Val Acc: 0.1111
 Best site-USPS                      | Epoch:0 | Val Acc: 0.2812
 Best site-USPS                      | Epoch:0 | Val Acc: 0.2414
 Best site-USPS                      | Epoch:0 | Val Acc: 0.3048
 Best site-USPS                      | Epoch:0 | Val Acc: 0.3016
 Best site-SynthDigits               | Epoch:0 | Val Acc: 0.1081
 Best site-SynthDigits               | Epoch:0 | Val Acc: 0.1471
 Best site-SynthDigits               | Epoch:0 | Val Acc: 0.1475
 Best site-MNIST_M                   | Epoch:0 | Val Acc: 0.1111
 Best site-MNIST_M                   | Epoch:0 | Val Acc: 0.0988
 Best site-SVHN                      | Epoch:0 | Val Acc: 0.1571
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/q-ffl...
============ Train epoch 1 ============
denominator: 58376.93359375
 Site-MNIST                         | Train Loss: 2.1691 | Train Acc: 0.3333
 Site-MNIST                         | Train Loss: 2.2070 | Train Acc: 0.2500
 Site-MNIST                         | Train Loss: 2.1366 | Train Acc: 0.2857
 Site-MNIST                         | Train Loss: 2.1511 | Train Acc: 0.3684
 Site-MNIST                         | Train Loss: 2.1578 | Train Acc: 0.5000
 Site-MNIST                         | Train Loss: 2.1459 | Train Acc: 0.4683
 Site-MNIST                         | Train Loss: 2.1512 | Train Acc: 0.3921
 Site-MNIST                         | Train Loss: 2.1757 | Train Acc: 0.3570
 Site-MNIST                         | Train Loss: 2.1653 | Train Acc: 0.3777
 Site-MNIST                         | Train Loss: 2.1554 | Train Acc: 0.4023
 Site-USPS                          | Train Loss: 2.1186 | Train Acc: 0.4500
 Site-USPS                          | Train Loss: 2.1646 | Train Acc: 0.3611
 Site-USPS                          | Train Loss: 2.0426 | Train Acc: 0.4109
 Site-USPS                          | Train Loss: 2.1278 | Train Acc: 0.3863
 Site-USPS                          | Train Loss: 2.1277 | Train Acc: 0.4310
 Site-USPS                          | Train Loss: 2.1271 | Train Acc: 0.4352
 Site-SynthDigits                   | Train Loss: 2.2805 | Train Acc: 0.1589
 Site-SynthDigits                   | Train Loss: 2.2768 | Train Acc: 0.1612
 Site-SynthDigits                   | Train Loss: 2.2596 | Train Acc: 0.2138
 Site-MNIST_M                       | Train Loss: 2.2783 | Train Acc: 0.1271
 Site-MNIST_M                       | Train Loss: 2.2882 | Train Acc: 0.1682
 Site-SVHN                          | Train Loss: 2.2732 | Train Acc: 0.1844
Average Train Accuracy: 0.3283
 Site-MNIST                         | Val  Loss: 1.9550 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 2.0564 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 2.1324 | Val  Acc: 0.6000
 Site-MNIST                         | Val  Loss: 2.1807 | Val  Acc: 0.4444
 Site-MNIST                         | Val  Loss: 2.1681 | Val  Acc: 0.4118
 Site-MNIST                         | Val  Loss: 2.1888 | Val  Acc: 0.3548
 Site-MNIST                         | Val  Loss: 2.1763 | Val  Acc: 0.3929
 Site-MNIST                         | Val  Loss: 2.1644 | Val  Acc: 0.4216
 Site-MNIST                         | Val  Loss: 2.1705 | Val  Acc: 0.3716
 Site-MNIST                         | Val  Loss: 2.1642 | Val  Acc: 0.3474
 Site-USPS                          | Val  Loss: 2.1186 | Val  Acc: 0.3000
 Site-USPS                          | Val  Loss: 2.1778 | Val  Acc: 0.2778
 Site-USPS                          | Val  Loss: 2.1498 | Val  Acc: 0.4062
 Site-USPS                          | Val  Loss: 2.1789 | Val  Acc: 0.3448
 Site-USPS                          | Val  Loss: 2.1406 | Val  Acc: 0.4000
 Site-USPS                          | Val  Loss: 2.1236 | Val  Acc: 0.4074
 Site-SynthDigits                   | Val  Loss: 2.2863 | Val  Acc: 0.0811
 Site-SynthDigits                   | Val  Loss: 2.2808 | Val  Acc: 0.1912
 Site-SynthDigits                   | Val  Loss: 2.2626 | Val  Acc: 0.1967
 Site-MNIST_M                       | Val  Loss: 2.2658 | Val  Acc: 0.1111
 Site-MNIST_M                       | Val  Loss: 2.2712 | Val  Acc: 0.0864
 Site-SVHN                          | Val  Loss: 2.2837 | Val  Acc: 0.1143
Average Valid Accuracy: 0.3755
 Best site-MNIST                     | Epoch:1 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:1 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.6000
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.4444
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.4118
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.3548
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.3929
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.4216
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.3716
 Best site-MNIST                     | Epoch:1 | Val Acc: 0.3474
 Best site-USPS                      | Epoch:1 | Val Acc: 0.3000
 Best site-USPS                      | Epoch:1 | Val Acc: 0.2778
 Best site-USPS                      | Epoch:1 | Val Acc: 0.4062
 Best site-USPS                      | Epoch:1 | Val Acc: 0.3448
 Best site-USPS                      | Epoch:1 | Val Acc: 0.4000
 Best site-USPS                      | Epoch:1 | Val Acc: 0.4074
 Best site-SynthDigits               | Epoch:1 | Val Acc: 0.0811
 Best site-SynthDigits               | Epoch:1 | Val Acc: 0.1912
 Best site-SynthDigits               | Epoch:1 | Val Acc: 0.1967
 Best site-MNIST_M                   | Epoch:1 | Val Acc: 0.1111
 Best site-MNIST_M                   | Epoch:1 | Val Acc: 0.0864
 Best site-SVHN                      | Epoch:1 | Val Acc: 0.1143
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/q-ffl...
============ Train epoch 2 ============
denominator: 57020.984375
 Site-MNIST                         | Train Loss: 2.0964 | Train Acc: 0.5000
 Site-MNIST                         | Train Loss: 2.1289 | Train Acc: 0.3333
 Site-MNIST                         | Train Loss: 2.0449 | Train Acc: 0.5238
 Site-MNIST                         | Train Loss: 2.0661 | Train Acc: 0.4474
 Site-MNIST                         | Train Loss: 2.0550 | Train Acc: 0.6571
 Site-MNIST                         | Train Loss: 2.0592 | Train Acc: 0.5714
 Site-MNIST                         | Train Loss: 2.0680 | Train Acc: 0.4978
 Site-MNIST                         | Train Loss: 2.0991 | Train Acc: 0.4670
 Site-MNIST                         | Train Loss: 2.0820 | Train Acc: 0.4864
 Site-MNIST                         | Train Loss: 2.0714 | Train Acc: 0.5253
 Site-USPS                          | Train Loss: 2.0316 | Train Acc: 0.5750
 Site-USPS                          | Train Loss: 2.0562 | Train Acc: 0.4861
 Site-USPS                          | Train Loss: 2.1019 | Train Acc: 0.4961
 Site-USPS                          | Train Loss: 2.0362 | Train Acc: 0.4936
 Site-USPS                          | Train Loss: 2.0321 | Train Acc: 0.5333
 Site-USPS                          | Train Loss: 2.0354 | Train Acc: 0.5331
 Site-SynthDigits                   | Train Loss: 2.2658 | Train Acc: 0.2119
 Site-SynthDigits                   | Train Loss: 2.2545 | Train Acc: 0.2271
 Site-SynthDigits                   | Train Loss: 2.2354 | Train Acc: 0.2424
 Site-MNIST_M                       | Train Loss: 2.2649 | Train Acc: 0.1878
 Site-MNIST_M                       | Train Loss: 2.2736 | Train Acc: 0.1927
 Site-SVHN                          | Train Loss: 2.2700 | Train Acc: 0.1986
Average Train Accuracy: 0.4267
 Site-MNIST                         | Val  Loss: 1.8485 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 1.9616 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 2.0493 | Val  Acc: 0.6000
 Site-MNIST                         | Val  Loss: 2.1047 | Val  Acc: 0.5556
 Site-MNIST                         | Val  Loss: 2.0927 | Val  Acc: 0.5294
 Site-MNIST                         | Val  Loss: 2.1170 | Val  Acc: 0.5161
 Site-MNIST                         | Val  Loss: 2.0988 | Val  Acc: 0.5357
 Site-MNIST                         | Val  Loss: 2.0826 | Val  Acc: 0.5098
 Site-MNIST                         | Val  Loss: 2.0898 | Val  Acc: 0.4809
 Site-MNIST                         | Val  Loss: 2.0821 | Val  Acc: 0.4653
 Site-USPS                          | Val  Loss: 2.0166 | Val  Acc: 0.4000
 Site-USPS                          | Val  Loss: 2.1032 | Val  Acc: 0.3333
 Site-USPS                          | Val  Loss: 2.0688 | Val  Acc: 0.4062
 Site-USPS                          | Val  Loss: 2.0962 | Val  Acc: 0.3793
 Site-USPS                          | Val  Loss: 2.0516 | Val  Acc: 0.4762
 Site-USPS                          | Val  Loss: 2.0282 | Val  Acc: 0.5238
 Site-SynthDigits                   | Val  Loss: 2.2690 | Val  Acc: 0.1622
 Site-SynthDigits                   | Val  Loss: 2.2667 | Val  Acc: 0.2647
 Site-SynthDigits                   | Val  Loss: 2.2398 | Val  Acc: 0.2869
 Site-MNIST_M                       | Val  Loss: 2.2494 | Val  Acc: 0.2000
 Site-MNIST_M                       | Val  Loss: 2.2560 | Val  Acc: 0.1975
 Site-SVHN                          | Val  Loss: 2.2797 | Val  Acc: 0.1286
Average Valid Accuracy: 0.4523
 Best site-MNIST                     | Epoch:2 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:2 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.6000
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.5556
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.5294
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.5161
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.5357
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.5098
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.4809
 Best site-MNIST                     | Epoch:2 | Val Acc: 0.4653
 Best site-USPS                      | Epoch:2 | Val Acc: 0.4000
 Best site-USPS                      | Epoch:2 | Val Acc: 0.3333
 Best site-USPS                      | Epoch:2 | Val Acc: 0.4062
 Best site-USPS                      | Epoch:2 | Val Acc: 0.3793
 Best site-USPS                      | Epoch:2 | Val Acc: 0.4762
 Best site-USPS                      | Epoch:2 | Val Acc: 0.5238
 Best site-SynthDigits               | Epoch:2 | Val Acc: 0.1622
 Best site-SynthDigits               | Epoch:2 | Val Acc: 0.2647
 Best site-SynthDigits               | Epoch:2 | Val Acc: 0.2869
 Best site-MNIST_M                   | Epoch:2 | Val Acc: 0.2000
 Best site-MNIST_M                   | Epoch:2 | Val Acc: 0.1975
 Best site-SVHN                      | Epoch:2 | Val Acc: 0.1286
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/q-ffl...
============ Train epoch 3 ============
denominator: 55405.11328125
 Site-MNIST                         | Train Loss: 2.0265 | Train Acc: 0.5000
 Site-MNIST                         | Train Loss: 2.0525 | Train Acc: 0.4167
 Site-MNIST                         | Train Loss: 1.9519 | Train Acc: 0.6190
 Site-MNIST                         | Train Loss: 1.9815 | Train Acc: 0.5000
 Site-MNIST                         | Train Loss: 1.8955 | Train Acc: 0.7286
 Site-MNIST                         | Train Loss: 1.9729 | Train Acc: 0.6429
 Site-MNIST                         | Train Loss: 1.9858 | Train Acc: 0.5903
 Site-MNIST                         | Train Loss: 2.0306 | Train Acc: 0.5477
 Site-MNIST                         | Train Loss: 2.0045 | Train Acc: 0.5462
 Site-MNIST                         | Train Loss: 1.9866 | Train Acc: 0.5849
 Site-USPS                          | Train Loss: 1.9433 | Train Acc: 0.6750
 Site-USPS                          | Train Loss: 1.9899 | Train Acc: 0.5417
 Site-USPS                          | Train Loss: 1.9499 | Train Acc: 0.5736
 Site-USPS                          | Train Loss: 1.9522 | Train Acc: 0.5408
 Site-USPS                          | Train Loss: 1.9451 | Train Acc: 0.5857
 Site-USPS                          | Train Loss: 1.9459 | Train Acc: 0.5926
 Site-SynthDigits                   | Train Loss: 2.2337 | Train Acc: 0.2715
 Site-SynthDigits                   | Train Loss: 2.2368 | Train Acc: 0.2527
 Site-SynthDigits                   | Train Loss: 2.2092 | Train Acc: 0.2912
 Site-MNIST_M                       | Train Loss: 2.2531 | Train Acc: 0.1878
 Site-MNIST_M                       | Train Loss: 2.2621 | Train Acc: 0.2049
 Site-SVHN                          | Train Loss: 2.2670 | Train Acc: 0.2021
Average Train Accuracy: 0.4816
 Site-MNIST                         | Val  Loss: 1.7497 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 1.8781 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 1.9692 | Val  Acc: 0.6000
 Site-MNIST                         | Val  Loss: 2.0330 | Val  Acc: 0.5556
 Site-MNIST                         | Val  Loss: 2.0169 | Val  Acc: 0.6471
 Site-MNIST                         | Val  Loss: 2.0432 | Val  Acc: 0.5806
 Site-MNIST                         | Val  Loss: 2.0212 | Val  Acc: 0.6071
 Site-MNIST                         | Val  Loss: 2.0001 | Val  Acc: 0.6176
 Site-MNIST                         | Val  Loss: 2.0101 | Val  Acc: 0.5574
 Site-MNIST                         | Val  Loss: 1.9996 | Val  Acc: 0.5468
 Site-USPS                          | Val  Loss: 1.9147 | Val  Acc: 0.6000
 Site-USPS                          | Val  Loss: 2.0331 | Val  Acc: 0.4444
 Site-USPS                          | Val  Loss: 1.9921 | Val  Acc: 0.4688
 Site-USPS                          | Val  Loss: 2.0167 | Val  Acc: 0.4483
 Site-USPS                          | Val  Loss: 1.9654 | Val  Acc: 0.4952
 Site-USPS                          | Val  Loss: 1.9362 | Val  Acc: 0.5556
 Site-SynthDigits                   | Val  Loss: 2.2499 | Val  Acc: 0.2162
 Site-SynthDigits                   | Val  Loss: 2.2503 | Val  Acc: 0.3088
 Site-SynthDigits                   | Val  Loss: 2.2178 | Val  Acc: 0.3197
 Site-MNIST_M                       | Val  Loss: 2.2327 | Val  Acc: 0.2000
 Site-MNIST_M                       | Val  Loss: 2.2409 | Val  Acc: 0.2099
 Site-SVHN                          | Val  Loss: 2.2763 | Val  Acc: 0.1286
Average Valid Accuracy: 0.5049
 Best site-MNIST                     | Epoch:3 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:3 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.6000
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.5556
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.6471
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.5806
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.6071
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.6176
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.5574
 Best site-MNIST                     | Epoch:3 | Val Acc: 0.5468
 Best site-USPS                      | Epoch:3 | Val Acc: 0.6000
 Best site-USPS                      | Epoch:3 | Val Acc: 0.4444
 Best site-USPS                      | Epoch:3 | Val Acc: 0.4688
 Best site-USPS                      | Epoch:3 | Val Acc: 0.4483
 Best site-USPS                      | Epoch:3 | Val Acc: 0.4952
 Best site-USPS                      | Epoch:3 | Val Acc: 0.5556
 Best site-SynthDigits               | Epoch:3 | Val Acc: 0.2162
 Best site-SynthDigits               | Epoch:3 | Val Acc: 0.3088
 Best site-SynthDigits               | Epoch:3 | Val Acc: 0.3197
 Best site-MNIST_M                   | Epoch:3 | Val Acc: 0.2000
 Best site-MNIST_M                   | Epoch:3 | Val Acc: 0.2099
 Best site-SVHN                      | Epoch:3 | Val Acc: 0.1286
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/q-ffl...
============ Train epoch 4 ============
denominator: 54053.1015625
 Site-MNIST                         | Train Loss: 1.9555 | Train Acc: 0.5000
 Site-MNIST                         | Train Loss: 1.9744 | Train Acc: 0.5833
 Site-MNIST                         | Train Loss: 1.8591 | Train Acc: 0.6667
 Site-MNIST                         | Train Loss: 1.8963 | Train Acc: 0.5789
 Site-MNIST                         | Train Loss: 1.8505 | Train Acc: 0.7429
 Site-MNIST                         | Train Loss: 1.8890 | Train Acc: 0.6746
 Site-MNIST                         | Train Loss: 1.9000 | Train Acc: 0.6476
 Site-MNIST                         | Train Loss: 1.9503 | Train Acc: 0.5844
 Site-MNIST                         | Train Loss: 1.9209 | Train Acc: 0.5951
 Site-MNIST                         | Train Loss: 1.9031 | Train Acc: 0.6332
 Site-USPS                          | Train Loss: 1.8595 | Train Acc: 0.7500
 Site-USPS                          | Train Loss: 1.8995 | Train Acc: 0.5694
 Site-USPS                          | Train Loss: 1.9897 | Train Acc: 0.5814
 Site-USPS                          | Train Loss: 1.8686 | Train Acc: 0.5665
 Site-USPS                          | Train Loss: 1.8537 | Train Acc: 0.6286
 Site-USPS                          | Train Loss: 1.8616 | Train Acc: 0.6402
 Site-SynthDigits                   | Train Loss: 2.2187 | Train Acc: 0.2848
 Site-SynthDigits                   | Train Loss: 2.2078 | Train Acc: 0.2821
 Site-SynthDigits                   | Train Loss: 2.1824 | Train Acc: 0.3218
 Site-MNIST_M                       | Train Loss: 2.2420 | Train Acc: 0.2376
 Site-MNIST_M                       | Train Loss: 2.2604 | Train Acc: 0.2018
 Site-SVHN                          | Train Loss: 2.2613 | Train Acc: 0.2057
Average Train Accuracy: 0.5217
 Site-MNIST                         | Val  Loss: 1.6564 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 1.8013 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 1.8899 | Val  Acc: 0.6000
 Site-MNIST                         | Val  Loss: 1.9612 | Val  Acc: 0.5556
 Site-MNIST                         | Val  Loss: 1.9427 | Val  Acc: 0.5882
 Site-MNIST                         | Val  Loss: 1.9688 | Val  Acc: 0.5484
 Site-MNIST                         | Val  Loss: 1.9415 | Val  Acc: 0.6250
 Site-MNIST                         | Val  Loss: 1.9168 | Val  Acc: 0.6667
 Site-MNIST                         | Val  Loss: 1.9297 | Val  Acc: 0.6175
 Site-MNIST                         | Val  Loss: 1.9178 | Val  Acc: 0.6012
 Site-USPS                          | Val  Loss: 1.8196 | Val  Acc: 0.6000
 Site-USPS                          | Val  Loss: 1.9696 | Val  Acc: 0.5000
 Site-USPS                          | Val  Loss: 1.9230 | Val  Acc: 0.5000
 Site-USPS                          | Val  Loss: 1.9415 | Val  Acc: 0.4828
 Site-USPS                          | Val  Loss: 1.8824 | Val  Acc: 0.5333
 Site-USPS                          | Val  Loss: 1.8473 | Val  Acc: 0.5767
 Site-SynthDigits                   | Val  Loss: 2.2276 | Val  Acc: 0.2432
 Site-SynthDigits                   | Val  Loss: 2.2326 | Val  Acc: 0.3382
 Site-SynthDigits                   | Val  Loss: 2.1943 | Val  Acc: 0.3279
 Site-MNIST_M                       | Val  Loss: 2.2178 | Val  Acc: 0.2667
 Site-MNIST_M                       | Val  Loss: 2.2281 | Val  Acc: 0.2469
 Site-SVHN                          | Val  Loss: 2.2737 | Val  Acc: 0.1286
Average Valid Accuracy: 0.5249
 Best site-MNIST                     | Epoch:4 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:4 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.6000
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.5556
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.5882
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.5484
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.6250
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.6667
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.6175
 Best site-MNIST                     | Epoch:4 | Val Acc: 0.6012
 Best site-USPS                      | Epoch:4 | Val Acc: 0.6000
 Best site-USPS                      | Epoch:4 | Val Acc: 0.5000
 Best site-USPS                      | Epoch:4 | Val Acc: 0.5000
 Best site-USPS                      | Epoch:4 | Val Acc: 0.4828
 Best site-USPS                      | Epoch:4 | Val Acc: 0.5333
 Best site-USPS                      | Epoch:4 | Val Acc: 0.5767
 Best site-SynthDigits               | Epoch:4 | Val Acc: 0.2432
 Best site-SynthDigits               | Epoch:4 | Val Acc: 0.3382
 Best site-SynthDigits               | Epoch:4 | Val Acc: 0.3279
 Best site-MNIST_M                   | Epoch:4 | Val Acc: 0.2667
 Best site-MNIST_M                   | Epoch:4 | Val Acc: 0.2469
 Best site-SVHN                      | Epoch:4 | Val Acc: 0.1286
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/q-ffl...
============ Train epoch 5 ============
denominator: 52322.03515625
 Site-MNIST                         | Train Loss: 1.8840 | Train Acc: 0.6667
 Site-MNIST                         | Train Loss: 1.8931 | Train Acc: 0.5833
 Site-MNIST                         | Train Loss: 1.7631 | Train Acc: 0.7143
 Site-MNIST                         | Train Loss: 1.8093 | Train Acc: 0.7105
 Site-MNIST                         | Train Loss: 1.6804 | Train Acc: 0.7571
 Site-MNIST                         | Train Loss: 1.8039 | Train Acc: 0.7063
 Site-MNIST                         | Train Loss: 1.8250 | Train Acc: 0.6740
 Site-MNIST                         | Train Loss: 1.8695 | Train Acc: 0.6137
 Site-MNIST                         | Train Loss: 1.8431 | Train Acc: 0.6304
 Site-MNIST                         | Train Loss: 1.8176 | Train Acc: 0.6717
 Site-USPS                          | Train Loss: 1.7777 | Train Acc: 0.7750
 Site-USPS                          | Train Loss: 1.7411 | Train Acc: 0.5972
 Site-USPS                          | Train Loss: 1.8327 | Train Acc: 0.6202
 Site-USPS                          | Train Loss: 1.7810 | Train Acc: 0.6223
 Site-USPS                          | Train Loss: 1.7775 | Train Acc: 0.6476
 Site-USPS                          | Train Loss: 1.7775 | Train Acc: 0.6839
 Site-SynthDigits                   | Train Loss: 2.1977 | Train Acc: 0.2781
 Site-SynthDigits                   | Train Loss: 2.1877 | Train Acc: 0.2930
 Site-SynthDigits                   | Train Loss: 2.1558 | Train Acc: 0.3320
 Site-MNIST_M                       | Train Loss: 2.2266 | Train Acc: 0.2486
 Site-MNIST_M                       | Train Loss: 2.2418 | Train Acc: 0.2141
 Site-SVHN                          | Train Loss: 2.2598 | Train Acc: 0.2057
Average Train Accuracy: 0.5566
 Site-MNIST                         | Val  Loss: 1.5645 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 1.7219 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 1.8092 | Val  Acc: 0.6000
 Site-MNIST                         | Val  Loss: 1.8848 | Val  Acc: 0.6667
 Site-MNIST                         | Val  Loss: 1.8600 | Val  Acc: 0.7059
 Site-MNIST                         | Val  Loss: 1.8875 | Val  Acc: 0.6452
 Site-MNIST                         | Val  Loss: 1.8585 | Val  Acc: 0.6607
 Site-MNIST                         | Val  Loss: 1.8316 | Val  Acc: 0.6667
 Site-MNIST                         | Val  Loss: 1.8474 | Val  Acc: 0.6284
 Site-MNIST                         | Val  Loss: 1.8340 | Val  Acc: 0.6224
